datetime,vote_amount,block_amount
16/02/2021 14:35,30430478.9766,58842
16/02/2021 14:40,30430579.0466,58843
16/02/2021 14:45,30430579.0466,58843
16/02/2021 14:50,30430579.0466,58843
16/02/2021 14:55,30430579.0466,58843
16/02/2021 15:00,30430679.1066,58844
16/02/2021 15:05,30480794.9097,58844
16/02/2021 15:10,30480794.9097,58844
16/02/2021 15:15,30480794.9097,58844
16/02/2021 15:20,30480898.2321,58845
16/02/2021 15:25,30480998.2621,58846
16/02/2021 15:30,30481098.3221,58847
16/02/2021 15:35,30481098.3221,58847
16/02/2021 15:40,30481198.3221,58848
16/02/2021 15:45,30481304.0207,58849
16/02/2021 15:50,30500403.8507,58850
16/02/2021 15:55,30500503.8707,58851
16/02/2021 16:00,30500503.8707,58851
16/02/2021 16:05,30500503.8707,58851
16/02/2021 16:10,30500503.8707,58851
16/02/2021 16:15,30500603.8707,58852
16/02/2021 16:20,30500603.8707,58852
16/02/2021 16:25,30500803.8907,58854
16/02/2021 16:30,30500803.8907,58854
16/02/2021 16:35,30500903.9207,58855
16/02/2021 16:40,30500903.9207,58855
16/02/2021 16:45,30501003.9507,58856
16/02/2021 16:50,30501103.9507,58857
16/02/2021 16:55,30501203.9707,58858
16/02/2021 17:00,30501403.9707,58860
16/02/2021 17:05,30501504.0007,58861
16/02/2021 17:10,30501604.0207,58862
16/02/2021 17:15,30501804.0407,58864
16/02/2021 17:20,30501804.0407,58864
16/02/2021 17:28,30502004.0907,58866
16/02/2021 17:33,30502004.0907,58866
16/02/2021 17:38,30502104.0907,58867
16/02/2021 17:43,30502104.0907,58867
16/02/2021 17:48,30502304.1207,58869
16/02/2021 17:53,30502404.1407,58871
16/02/2021 17:58,30502604.1507,58872
16/02/2021 18:03,30525160.7635,58872
16/02/2021 18:08,30445160.7635,58872
16/02/2021 18:13,30445260.7635,58873
16/02/2021 18:19,30445360.7735,58874
16/02/2021 18:23,30632848.9233,58875
16/02/2021 18:28,30632848.9233,58875
16/02/2021 18:33,30632848.9233,58875
16/02/2021 18:38,30632848.9233,58875
16/02/2021 18:43,30632948.9233,58876
16/02/2021 18:48,30632948.9233,58877
16/02/2021 18:53,30633048.9233,58877
16/02/2021 18:58,30633148.9233,58878
16/02/2021 19:03,30633148.9233,58878
16/02/2021 19:08,30533148.9133,58879
16/02/2021 19:13,30533248.9233,58879
16/02/2021 19:18,30533248.9233,58880
16/02/2021 19:23,30533348.9333,58881
16/02/2021 19:28,30533448.9333,58881
16/02/2021 19:33,30533548.9333,58883
16/02/2021 19:38,30446260.8135,58883
16/02/2021 19:43,30446360.8135,58884
16/02/2021 19:48,30446460.8135,58885
16/02/2021 19:53,30446460.8135,58885
16/02/2021 19:58,30446460.8135,58885
16/02/2021 20:03,30446491.8464,58885
16/02/2021 20:08,30446491.8464,58885
16/02/2021 20:13,30446491.8464,58885
16/02/2021 20:18,30446491.8464,58885
16/02/2021 20:23,30446491.8464,58886
16/02/2021 20:28,30446591.8464,58886
16/02/2021 20:33,30446591.8464,58886
16/02/2021 20:38,30446791.8464,58888
16/02/2021 20:43,30446991.8464,58891
16/02/2021 20:48,30447091.8464,58891
16/02/2021 20:53,30447091.8464,58891
16/02/2021 20:58,30447094.1541,58891
16/02/2021 21:03,30447094.1541,58891
16/02/2021 21:08,30495322.3105,58891
16/02/2021 21:13,30495322.3105,58891
16/02/2021 21:18,30495322.3105,58891
16/02/2021 21:23,30495422.3105,58892
16/02/2021 21:28,30495522.3105,58893
16/02/2021 21:33,30495722.3105,58895
16/02/2021 21:38,30495822.3105,58896
16/02/2021 21:43,30495822.3105,58896
16/02/2021 21:48,30495922.3105,58897
16/02/2021 21:53,30495922.3105,58897
16/02/2021 21:58,30496022.3105,58898
16/02/2021 22:03,30496022.3105,58898
16/02/2021 22:08,30496122.3105,58899
16/02/2021 22:13,30496222.3105,58900
16/02/2021 22:18,30496422.3105,58902
16/02/2021 22:23,30496622.3105,58904
16/02/2021 22:28,30496622.3105,58904
16/02/2021 22:33,30496722.3105,58905
16/02/2021 22:38,30496722.3105,58905
16/02/2021 22:43,30496722.3105,58905
16/02/2021 22:48,30496822.3205,58906
16/02/2021 22:53,30569881.5882,58906
16/02/2021 22:58,30569981.5882,58907
16/02/2021 23:03,30569981.5882,58907
16/02/2021 23:08,30570181.5882,58909
16/02/2021 23:13,30570181.5882,58909
16/02/2021 23:18,30570181.5882,58909
