datetime,vote_amount,block_amount
16/02/2021 14:30,27146742.525,8609
16/02/2021 14:35,27146855.7891,8610
16/02/2021 14:40,27152183.166,8611
16/02/2021 14:45,27152220.0563,8611
16/02/2021 14:50,27152675.2953,8612
16/02/2021 14:55,27153155.3411,8613
16/02/2021 15:00,27131481.9871,8614
16/02/2021 15:05,27131582.0371,8615
16/02/2021 15:10,27132683.9146,8615
16/02/2021 15:15,27137808.3023,8615
16/02/2021 15:20,27139847.539,8615
16/02/2021 15:25,27140069.555,8616
16/02/2021 15:30,27140169.575,8617
16/02/2021 15:35,27140370.5872,8618
16/02/2021 15:40,27140370.5872,8618
16/02/2021 15:45,27140471.7551,8619
16/02/2021 15:50,27141531.729,8619
16/02/2021 15:55,27141626.649,8619
16/02/2021 16:00,27141753.9862,8620
16/02/2021 16:05,27141794.2945,8620
16/02/2021 16:10,27141794.2945,8620
16/02/2021 16:15,27141794.2945,8620
16/02/2021 16:20,27141810.9822,8620
16/02/2021 16:25,27141810.9822,8620
16/02/2021 16:30,27141965.1003,8621
16/02/2021 16:35,27146701.9524,8621
16/02/2021 16:40,27147809.0376,8622
16/02/2021 16:45,27147809.0376,8622
16/02/2021 16:50,27154101.5801,8623
16/02/2021 16:55,27155215.8633,8624
16/02/2021 17:00,27155315.8633,8625
16/02/2021 17:05,27155315.8633,8625
16/02/2021 17:10,27290920.6681,8625
16/02/2021 17:15,27291965.6722,8625
16/02/2021 17:20,27291965.6722,8625
16/02/2021 17:28,27289632.5869,8627
16/02/2021 17:33,27289732.6169,8628
16/02/2021 17:38,27289954.9839,8628
16/02/2021 17:43,27290054.9839,8629
16/02/2021 17:48,27291070.7297,8629
16/02/2021 17:53,27291176.3278,8629
16/02/2021 17:58,27291176.3278,8629
16/02/2021 18:03,27293276.1278,8630
16/02/2021 18:08,27293376.1478,8631
16/02/2021 18:13,27272191.6473,8631
16/02/2021 18:19,27272191.6473,8631
16/02/2021 18:23,27272202.2828,8631
16/02/2021 18:28,27292367.2728,8631
16/02/2021 18:33,27293372.231,8631
16/02/2021 18:38,27293708.008,8632
16/02/2021 18:43,27293808.008,8632
16/02/2021 18:48,27293908.008,8633
16/02/2021 18:53,27294008.008,8634
16/02/2021 18:58,27294008.008,8634
16/02/2021 19:03,27294008.008,8634
16/02/2021 19:08,27295107.908,8635
16/02/2021 19:13,27295307.918,8637
16/02/2021 19:18,27294281.618,8637
16/02/2021 19:23,27294385.853,8638
16/02/2021 19:28,27294385.853,8638
16/02/2021 19:33,27294385.853,8638
16/02/2021 19:38,27294385.853,8638
16/02/2021 19:43,27294385.853,8639
16/02/2021 19:48,27294585.853,8641
16/02/2021 19:53,27294720.744,8641
16/02/2021 19:58,27294820.744,8642
16/02/2021 20:03,27294820.744,8642
16/02/2021 20:08,27300930.0226,8643
16/02/2021 20:13,27300930.0226,8643
16/02/2021 20:18,27300930.0226,8643
16/02/2021 20:23,27300931.0857,8643
16/02/2021 20:28,27300931.0857,8643
16/02/2021 20:33,27300931.0857,8643
16/02/2021 20:38,27300931.0857,8643
16/02/2021 20:43,27300931.0857,8643
16/02/2021 20:48,27300931.0857,8643
16/02/2021 20:53,27300931.0857,8643
16/02/2021 20:58,27301031.0857,8644
16/02/2021 21:03,27301131.0857,8645
16/02/2021 21:08,27301131.0857,8645
16/02/2021 21:13,27301231.0857,8646
16/02/2021 21:18,27301231.0857,8646
16/02/2021 21:23,27301331.0857,8647
16/02/2021 21:28,27301331.0857,8647
16/02/2021 21:33,27301431.0857,8648
16/02/2021 21:38,27301431.0857,8648
16/02/2021 21:43,27301431.0857,8648
16/02/2021 21:48,27301531.0857,8649
16/02/2021 21:53,27301631.0857,8650
16/02/2021 21:58,27301731.0857,8651
16/02/2021 22:03,27301836.1543,8652
16/02/2021 22:08,27301936.1543,8653
16/02/2021 22:13,27302036.1543,8654
16/02/2021 22:18,27302136.1543,8655
16/02/2021 22:23,27302136.1543,8655
16/02/2021 22:28,27302136.1543,8655
16/02/2021 22:33,27302136.1543,8655
16/02/2021 22:38,27302236.1543,8656
16/02/2021 22:43,27302236.1543,8656
16/02/2021 22:48,27282352.8094,8656
16/02/2021 22:53,27282452.8194,8657
16/02/2021 22:58,27282452.8194,8657
16/02/2021 23:03,27282452.8194,8657
16/02/2021 23:08,27282452.8194,8657
16/02/2021 23:13,27282452.8194,8657
16/02/2021 23:18,27282452.8194,8657
16/02/2021 23:23,27282452.8194,8657
16/02/2021 23:28,27282454.3493,8658
16/02/2021 23:33,27282554.3493,8658
16/02/2021 23:38,27282754.3493,8660
16/02/2021 23:43,27283853.2493,8661
16/02/2021 23:48,27283853.2493,8661
16/02/2021 23:53,27283853.2493,8661
16/02/2021 23:58,27283853.2493,8661
17/02/2021 00:03,27285139.9513,8662
17/02/2021 00:08,27285248.2055,8663
17/02/2021 00:13,27285248.2055,8663
17/02/2021 00:18,27281631.1929,8664
17/02/2021 00:23,27281743.7498,8665
17/02/2021 00:28,27281753.3667,8665
17/02/2021 00:33,27281753.3667,8665
17/02/2021 00:38,27281856.2079,8666
17/02/2021 00:43,27280356.2079,8666
17/02/2021 00:48,27280361.1957,8666
17/02/2021 00:53,27271206.4278,8666
17/02/2021 00:58,27271206.4278,8666
17/02/2021 01:03,27271206.4278,8666
17/02/2021 01:08,27271206.4278,8666
17/02/2021 01:13,27271206.4278,8666
17/02/2021 01:18,27271206.4278,8666
17/02/2021 01:23,27271382.6703,8666
17/02/2021 01:28,27271521.6078,8666
17/02/2021 01:33,27271521.6078,8666
17/02/2021 01:38,27293298.993,8667
17/02/2021 01:43,27293298.993,8667
17/02/2021 01:48,27293403.0976,8668
17/02/2021 01:53,27293403.0976,8668
17/02/2021 01:58,27293547.1468,8668
17/02/2021 02:03,27292553.1797,8668
17/02/2021 02:08,27250129.8421,8669
17/02/2021 02:13,27250133.7206,8669
17/02/2021 02:18,27250133.7206,8669
17/02/2021 02:23,27251370.4371,8671
17/02/2021 02:28,27251470.4771,8672
17/02/2021 02:33,27251519.3393,8672
17/02/2021 02:38,27251521.5026,8672
17/02/2021 02:43,27251621.5326,8673
17/02/2021 02:48,27250721.5326,8674
17/02/2021 02:54,27250721.5326,8674
17/02/2021 03:03,27250852.7962,8675
17/02/2021 03:08,27250855.5358,8675
17/02/2021 03:13,27250855.5358,8675
17/02/2021 03:18,27147204.5372,8676
17/02/2021 03:23,27152343.6945,8677
17/02/2021 03:28,27153358.3906,8677
17/02/2021 03:33,27153474.3095,8678
17/02/2021 03:38,27153479.9989,8678
17/02/2021 03:43,27153982.4338,8679
17/02/2021 03:48,27154982.3238,8679
17/02/2021 03:53,27154982.3238,8679
17/02/2021 03:58,27154982.3238,8679
17/02/2021 04:03,27155082.3438,8680
17/02/2021 04:08,27141879.6738,8680
17/02/2021 04:13,27141981.7455,8681
17/02/2021 04:18,27143081.7455,8682
17/02/2021 04:23,27140181.7955,8683
17/02/2021 04:28,27140181.7955,8683
17/02/2021 04:33,27140181.7955,8683
17/02/2021 04:38,27140181.7955,8683
17/02/2021 04:43,27140296.6773,8684
17/02/2021 04:48,27140296.6773,8684
17/02/2021 04:53,27140296.6773,8684
17/02/2021 04:58,27140296.6773,8684
17/02/2021 05:03,27160306.6573,8684
17/02/2021 05:08,27160306.6573,8684
17/02/2021 05:13,27160506.6673,8686
17/02/2021 05:18,26955322.4169,8686
17/02/2021 05:23,26957033.9934,8686
17/02/2021 05:28,26955347.8939,8688
17/02/2021 05:33,26956514.9843,8688
17/02/2021 05:38,26956815.7592,8689
17/02/2021 05:43,26957002.6758,8689
17/02/2021 05:48,26957046.392,8690
17/02/2021 05:53,26980503.842,8692
17/02/2021 05:58,26983650.1758,8692
17/02/2021 06:03,26983839.208,8692
17/02/2021 06:08,26994141.7894,8692
17/02/2021 06:13,26993979.5869,8692
17/02/2021 06:18,26972936.5237,8692
17/02/2021 06:23,26972955.1179,8692
17/02/2021 06:28,26973173.5638,8694
17/02/2021 06:33,26973215.1643,8694
17/02/2021 06:38,26973491.5512,8694
17/02/2021 06:43,26973594.8795,8695
17/02/2021 06:48,26973694.8995,8696
17/02/2021 06:53,26973721.4765,8696
17/02/2021 06:58,26973763.6599,8696
17/02/2021 07:03,26975089.6078,8697
17/02/2021 07:08,26975438.6931,8700
17/02/2021 07:13,26975449.8457,8700
17/02/2021 07:18,26975481.0335,8700
17/02/2021 07:23,26976586.8993,8700
17/02/2021 07:28,26976702.6075,8701
17/02/2021 07:33,26976704.1162,8701
17/02/2021 07:38,26976973.2173,8702
17/02/2021 07:43,26976973.2173,8702
17/02/2021 07:48,26976979.5876,8702
17/02/2021 07:53,26977125.1184,8703
17/02/2021 07:58,26978398.1271,8703
17/02/2021 08:03,26980006.1105,8704
17/02/2021 08:08,26980014.4116,8704
17/02/2021 08:13,26978035.3769,8704
17/02/2021 08:18,26978116.6907,8704
17/02/2021 08:23,26978216.6907,8705
17/02/2021 08:28,26978279.7528,8705
17/02/2021 08:33,26982388.3793,8705
17/02/2021 08:38,26982408.9589,8705
17/02/2021 08:43,26982628.9066,8708
17/02/2021 08:48,26984739.7666,8709
17/02/2021 08:53,26984741.6586,8709
17/02/2021 08:58,26984741.6586,8709
17/02/2021 09:03,26985759.4259,8709
17/02/2021 09:08,26985877.9891,8710
17/02/2021 09:13,26988085.2666,8712
17/02/2021 09:18,26988185.3266,8713
17/02/2021 09:23,26991309.3742,8714
17/02/2021 09:28,26991309.3742,8714
17/02/2021 09:33,26991359.3742,8714
17/02/2021 09:38,26991369.6869,8714
17/02/2021 09:43,26991316.5881,8714
17/02/2021 09:48,26991318.2385,8714
17/02/2021 09:53,26993024.3437,8715
17/02/2021 09:58,26993024.3437,8715
17/02/2021 10:03,26994069.1684,8715
17/02/2021 10:08,26994369.1884,8718
17/02/2021 10:13,26994470.7833,8719
17/02/2021 10:18,26994479.7043,8719
17/02/2021 10:23,26994488.578,8719
17/02/2021 10:28,26994590.8532,8720
17/02/2021 10:33,26993690.8532,8721
17/02/2021 10:38,26995792.0482,8722
17/02/2021 10:43,26995792.0482,8722
17/02/2021 10:48,26996905.7761,8723
17/02/2021 10:53,26996926.1692,8723
17/02/2021 10:58,26998128.9576,8725
17/02/2021 11:03,26999269.4801,8726
17/02/2021 11:08,27000415.8377,8726
17/02/2021 11:13,27001429.1428,8726
17/02/2021 11:18,26999436.7826,8726
17/02/2021 11:23,27000436.6726,8726
17/02/2021 11:28,27002877.9005,8728
17/02/2021 11:33,27003398.1273,8728
17/02/2021 11:38,27005723.5573,8729
17/02/2021 11:43,27009345.4103,8729
17/02/2021 11:48,27009345.4103,8729
17/02/2021 11:53,27009349.7347,8729
17/02/2021 11:58,27009466.9523,8730
17/02/2021 12:03,27009100.4574,8730
17/02/2021 12:08,27009822.3606,8731
17/02/2021 12:13,27018152.2006,8732
17/02/2021 12:18,27019153.2019,8732
17/02/2021 12:23,27034189.6952,8732
17/02/2021 12:28,27034191.1729,8732
