datetime,vote_amount,block_amount
16/02/2021 14:25,30649544.5678,40486
16/02/2021 14:30,30649544.5678,40486
16/02/2021 14:35,30649544.5678,40486
16/02/2021 14:40,30649544.5678,40486
16/02/2021 14:45,30649644.5778,40487
16/02/2021 14:50,30649644.5778,40487
16/02/2021 14:55,30649644.5778,40487
16/02/2021 15:00,30585662.1992,40488
16/02/2021 15:05,30536041.3279,40489
16/02/2021 15:10,30536141.3679,40490
16/02/2021 15:15,30536341.5379,40492
16/02/2021 15:20,30537357.0821,40492
16/02/2021 15:25,30537557.1221,40494
16/02/2021 15:30,30537563.5225,40494
16/02/2021 15:35,30537663.5325,40495
16/02/2021 15:40,30537763.5425,40496
16/02/2021 15:45,30538802.7546,40496
16/02/2021 15:50,30538802.7546,40496
16/02/2021 15:55,30538802.7546,40496
16/02/2021 16:00,30538805.4837,40496
16/02/2021 16:05,30538805.4837,40496
16/02/2021 16:10,30539005.5237,40498
16/02/2021 16:15,30539005.5237,40498
16/02/2021 16:20,30539112.7472,40499
16/02/2021 16:25,30539112.7472,40499
16/02/2021 16:30,30539112.7472,40499
16/02/2021 16:35,30539212.7772,40500
16/02/2021 16:40,30543314.8948,40500
16/02/2021 16:45,30543314.8948,40500
16/02/2021 16:50,30543314.8948,40500
16/02/2021 16:55,30543414.8948,40501
16/02/2021 17:00,30543414.8948,40501
16/02/2021 17:05,30543514.9248,40502
16/02/2021 17:10,30543514.9248,40502
16/02/2021 17:15,30543843.9348,40503
16/02/2021 17:20,30543812.7573,40503
16/02/2021 17:28,30544012.8273,40505
16/02/2021 17:33,30553137.3776,40506
16/02/2021 17:38,30553237.3776,40507
16/02/2021 17:43,30553237.3776,40507
16/02/2021 17:48,30553337.3776,40508
16/02/2021 17:53,30553338.7453,40508
16/02/2021 17:58,30573438.7153,40509
16/02/2021 18:03,30573638.7253,40512
16/02/2021 18:08,30573738.7253,40512
16/02/2021 18:13,30653838.7153,40514
16/02/2021 18:19,30654038.7253,40515
16/02/2021 18:23,30654038.7253,40515
16/02/2021 18:28,30654238.7553,40518
16/02/2021 18:33,30654438.7953,40519
16/02/2021 18:38,30654438.7953,40519
16/02/2021 18:43,30654438.7953,40519
16/02/2021 18:48,30654538.7953,40520
16/02/2021 18:53,30654538.7953,40520
16/02/2021 18:58,30709255.1928,40521
16/02/2021 19:03,30709255.1928,40521
16/02/2021 19:08,30709355.2028,40522
16/02/2021 19:13,30809355.1928,40522
16/02/2021 19:18,30809455.2128,40523
16/02/2021 19:23,30840936.3013,40523
16/02/2021 19:28,30841136.3013,40526
16/02/2021 19:33,30841236.3013,40526
16/02/2021 19:38,30988108.8425,40527
16/02/2021 19:43,30988108.8425,40527
16/02/2021 19:48,30988108.8425,40527
16/02/2021 19:53,30988108.8425,40527
16/02/2021 19:58,30988108.8425,40528
16/02/2021 20:03,30988211.5622,40528
16/02/2021 20:08,30988211.5622,40528
16/02/2021 20:13,30988211.5622,40528
16/02/2021 20:18,30988311.5622,40530
16/02/2021 20:23,30988611.5622,40532
16/02/2021 20:28,30988611.5622,40532
16/02/2021 20:33,30988611.5622,40532
16/02/2021 20:38,30988611.5622,40532
16/02/2021 20:43,30988711.5622,40533
16/02/2021 20:48,30988811.5622,40534
16/02/2021 20:53,30988811.5622,40534
16/02/2021 20:58,30988811.5622,40534
16/02/2021 21:03,30988811.5622,40534
16/02/2021 21:08,30988811.5622,40534
16/02/2021 21:13,30988911.5622,40535
16/02/2021 21:18,30988911.5622,40535
16/02/2021 21:23,30988911.5622,40535
16/02/2021 21:28,30989011.5622,40536
16/02/2021 21:33,30989111.5722,40537
16/02/2021 21:38,30989211.5722,40538
16/02/2021 21:43,30989211.5722,40538
16/02/2021 21:48,30989211.5722,40538
16/02/2021 21:53,30989211.5722,40538
16/02/2021 21:58,30989211.5722,40538
16/02/2021 22:03,30989311.5722,40539
16/02/2021 22:08,30989411.5722,40540
16/02/2021 22:13,30989411.5722,40540
16/02/2021 22:18,30989411.5722,40540
16/02/2021 22:23,30989611.5722,40542
16/02/2021 22:28,30989811.5722,40544
16/02/2021 22:33,30989811.5722,40544
