datetime,vote_amount,block_amount
16/02/2021 14:25,29962716.5591,49554
16/02/2021 14:30,29962716.5591,49554
16/02/2021 14:35,29962848.03,49555
16/02/2021 14:40,29962848.03,49555
16/02/2021 14:45,29962848.03,49555
16/02/2021 14:50,29962848.03,49555
16/02/2021 14:55,29963148.22,49558
16/02/2021 15:00,29963148.22,49558
16/02/2021 15:05,30115524.5429,49560
16/02/2021 15:10,30115524.5429,49560
16/02/2021 15:15,30115524.5429,49560
16/02/2021 15:20,30115624.5629,49561
16/02/2021 15:25,30115624.5629,49561
16/02/2021 15:30,30115624.5629,49561
16/02/2021 15:35,30115624.5629,49561
16/02/2021 15:40,30115724.5929,49562
16/02/2021 15:45,30115724.5929,49562
16/02/2021 15:50,30115824.5929,49563
16/02/2021 15:55,30115824.5929,49563
16/02/2021 16:00,30115926.0424,49564
16/02/2021 16:05,30115926.0424,49564
16/02/2021 16:10,30116026.0624,49565
16/02/2021 16:15,30116126.0924,49566
16/02/2021 16:20,30116226.1124,49567
16/02/2021 16:25,30116226.1124,49567
16/02/2021 16:30,30116326.1424,49568
16/02/2021 16:35,30116326.1424,49568
16/02/2021 16:40,30116426.1624,49569
16/02/2021 16:45,30116426.1624,49569
16/02/2021 16:50,30116426.1624,49569
16/02/2021 16:55,30116426.1624,49569
16/02/2021 17:00,30116426.1624,49569
16/02/2021 17:05,30116426.1624,49569
16/02/2021 17:10,30116426.1624,49569
16/02/2021 17:15,30116426.1624,49569
16/02/2021 17:20,30116426.1624,49569
16/02/2021 17:28,30116426.1624,49569
16/02/2021 17:33,30116426.1624,49569
16/02/2021 17:38,30116426.1624,49569
16/02/2021 17:43,30116426.1624,49569
16/02/2021 17:48,30116426.1624,49569
16/02/2021 17:53,30116426.1624,49569
16/02/2021 17:58,30096526.1924,49570
16/02/2021 18:03,30096526.1924,49570
16/02/2021 18:08,30096626.1924,49571
16/02/2021 18:13,30096626.1924,49571
16/02/2021 18:19,30096626.1924,49571
16/02/2021 18:23,30096626.1924,49571
16/02/2021 18:28,30096626.1924,49571
16/02/2021 18:33,30096626.1924,49571
16/02/2021 18:38,30096726.2024,49572
16/02/2021 18:43,30096726.2024,49572
16/02/2021 18:48,30096726.2024,49572
16/02/2021 18:53,30096726.2024,49572
16/02/2021 18:58,30044354.0008,49573
16/02/2021 19:03,30044925.7034,49576
16/02/2021 19:08,30044925.7034,49576
16/02/2021 19:13,30044925.7034,49576
16/02/2021 19:18,30044925.7034,49576
16/02/2021 19:23,30045025.7034,49577
16/02/2021 19:28,30045025.7034,49577
16/02/2021 19:33,30045025.7034,49577
16/02/2021 19:38,30045125.7234,49578
